Timestamp,Open,High,Low,Close,Volume,symbol,Date
1622678400.0,1.7534,1.8897,1.7134,1.8453,417400945.02,ADA/USDT,2021-06-03
1622764800.0,1.8454,1.848,1.608,1.7077,596433033.05,ADA/USDT,2021-06-04
1622851200.0,1.708,1.7823,1.61,1.6551,369328430.6,ADA/USDT,2021-06-05
1622937600.0,1.6555,1.7077,1.6451,1.6771,191999153.68,ADA/USDT,2021-06-06
1623024000.0,1.6771,1.7414,1.55,1.5659,341267094.73,ADA/USDT,2021-06-07
1623110400.0,1.5659,1.5966,1.4,1.5819,612223590.99,ADA/USDT,2021-06-08
1623196800.0,1.5818,1.635,1.4827,1.6279,471664344.33,ADA/USDT,2021-06-09
1623283200.0,1.6282,1.6378,1.5064,1.5328,312406121.42,ADA/USDT,2021-06-10
1623369600.0,1.5328,1.5474,1.4192,1.4371,323101330.0,ADA/USDT,2021-06-11
1623456000.0,1.4368,1.4934,1.3562,1.4789,362965214.53,ADA/USDT,2021-06-12
1623542400.0,1.4789,1.58,1.4001,1.5566,330722303.94,ADA/USDT,2021-06-13
1623628800.0,1.5563,1.595,1.5056,1.5769,280791163.74,ADA/USDT,2021-06-14
1623715200.0,1.5769,1.6109,1.5441,1.5552,216159062.78,ADA/USDT,2021-06-15
1623801600.0,1.555,1.5754,1.474,1.4851,203580536.01,ADA/USDT,2021-06-16
1623888000.0,1.4851,1.5388,1.4568,1.4826,165078770.77,ADA/USDT,2021-06-17
1623974400.0,1.4825,1.4927,1.374,1.4163,220933715.72,ADA/USDT,2021-06-18
1624060800.0,1.4164,1.4411,1.3834,1.3839,145492869.0,ADA/USDT,2021-06-19
1624147200.0,1.384,1.46,1.306,1.4263,269372753.54,ADA/USDT,2021-06-20
1624233600.0,1.4262,1.4371,1.1672,1.174,512064782.95,ADA/USDT,2021-06-21
1624320000.0,1.1738,1.2634,1.0001,1.1567,907361654.28,ADA/USDT,2021-06-22
1624406400.0,1.1563,1.31,1.108,1.2512,490479573.3,ADA/USDT,2021-06-23
1624492800.0,1.2513,1.3998,1.2006,1.3604,427028527.81,ADA/USDT,2021-06-24
1624579200.0,1.3604,1.3971,1.2431,1.2521,548380704.22,ADA/USDT,2021-06-25
1624665600.0,1.252,1.2923,1.1968,1.2521,307404658.42,ADA/USDT,2021-06-26
1624752000.0,1.252,1.3499,1.241,1.338,242097878.29,ADA/USDT,2021-06-27
1624838400.0,1.3379,1.3506,1.3042,1.326,220547816.19,ADA/USDT,2021-06-28
1624924800.0,1.3261,1.42,1.319,1.373,287571860.2,ADA/USDT,2021-06-29
1625011200.0,1.3731,1.3993,1.2825,1.3853,263769140.47,ADA/USDT,2021-06-30
1625097600.0,1.3853,1.3862,1.302,1.3313,196824530.3,ADA/USDT,2021-07-01
1625184000.0,1.3312,1.3959,1.285,1.3946,235621261.45,ADA/USDT,2021-07-02
1625270400.0,1.3947,1.4444,1.3579,1.4045,197443853.76,ADA/USDT,2021-07-03
1625356800.0,1.4045,1.4955,1.3815,1.4615,185325977.32,ADA/USDT,2021-07-04
1625443200.0,1.4615,1.4616,1.3764,1.4039,210256310.91,ADA/USDT,2021-07-05
1625529600.0,1.4039,1.4578,1.3888,1.4157,173402604.28,ADA/USDT,2021-07-06
1625616000.0,1.4156,1.4416,1.4,1.404,125167776.95,ADA/USDT,2021-07-07
1625702400.0,1.404,1.4065,1.3194,1.327,175680408.72,ADA/USDT,2021-07-08
1625788800.0,1.3268,1.3746,1.2859,1.3504,160293985.2,ADA/USDT,2021-07-09
1625875200.0,1.3504,1.366,1.3158,1.3356,93476664.31,ADA/USDT,2021-07-10
1625961600.0,1.3356,1.3669,1.3231,1.3485,71704260.26,ADA/USDT,2021-07-11
1626048000.0,1.3485,1.3736,1.2916,1.3126,112067630.51,ADA/USDT,2021-07-12
1626134400.0,1.3126,1.3216,1.25,1.265,125015668.98,ADA/USDT,2021-07-13
1626220800.0,1.2649,1.2894,1.198,1.2635,165466902.33,ADA/USDT,2021-07-14
1626307200.0,1.2634,1.29,1.205,1.2258,133685795.15,ADA/USDT,2021-07-15
1626393600.0,1.2258,1.245,1.1655,1.1708,159173625.74,ADA/USDT,2021-07-16
1626480000.0,1.1705,1.1948,1.1497,1.1721,124485807.1,ADA/USDT,2021-07-17
1626566400.0,1.1721,1.2186,1.1666,1.1813,108584207.61,ADA/USDT,2021-07-18
1626652800.0,1.1814,1.1921,1.1156,1.1225,138646747.17,ADA/USDT,2021-07-19
1626739200.0,1.1226,1.1362,1.0202,1.0539,283618751.18,ADA/USDT,2021-07-20
1626825600.0,1.0541,1.2222,1.0366,1.1711,287296624.78,ADA/USDT,2021-07-21
1626912000.0,1.1711,1.2081,1.1492,1.1856,158912321.76,ADA/USDT,2021-07-22
1626998400.0,1.1857,1.2089,1.1465,1.2077,131335875.06,ADA/USDT,2021-07-23
1627084800.0,1.2075,1.2487,1.1964,1.2327,142716783.01,ADA/USDT,2021-07-24
1627171200.0,1.2332,1.2388,1.19,1.2284,107934124.51,ADA/USDT,2021-07-25
1627257600.0,1.2283,1.3991,1.2221,1.2551,415073283.88,ADA/USDT,2021-07-26
1627344000.0,1.2549,1.3158,1.2136,1.2799,233094192.34,ADA/USDT,2021-07-27
1627430400.0,1.2797,1.32,1.2573,1.2875,201236980.03,ADA/USDT,2021-07-28
1627516800.0,1.2875,1.2987,1.256,1.2856,130840990.64,ADA/USDT,2021-07-29
1627603200.0,1.2856,1.3179,1.2467,1.3108,181649929.84,ADA/USDT,2021-07-30
1627689600.0,1.3109,1.3329,1.287,1.3193,122070136.42,ADA/USDT,2021-07-31
1627776000.0,1.3193,1.3879,1.2984,1.3142,200978816.46,ADA/USDT,2021-08-01
1627862400.0,1.3145,1.35,1.2927,1.3083,124737501.38,ADA/USDT,2021-08-02
1627948800.0,1.3082,1.3827,1.2613,1.3696,250226135.48,ADA/USDT,2021-08-03
1628035200.0,1.3697,1.3938,1.323,1.3765,182865692.1,ADA/USDT,2021-08-04
1628121600.0,1.3766,1.3974,1.338,1.3859,160752874.44,ADA/USDT,2021-08-05
1628208000.0,1.3859,1.425,1.3613,1.4025,165384665.39,ADA/USDT,2021-08-06
1628294400.0,1.4027,1.485,1.3945,1.4727,245578409.2,ADA/USDT,2021-08-07
1628380800.0,1.4726,1.4941,1.407,1.4255,201134603.12,ADA/USDT,2021-08-08
1628467200.0,1.4256,1.499,1.3933,1.4745,204393100.93,ADA/USDT,2021-08-09
1628553600.0,1.4745,1.701,1.457,1.678,356506024.51,ADA/USDT,2021-08-10
1628640000.0,1.678,1.895,1.67,1.7934,488863450.17,ADA/USDT,2021-08-11
1628726400.0,1.7934,1.869,1.6792,1.8324,431637639.2,ADA/USDT,2021-08-12
1628812800.0,1.833,2.1495,1.8212,2.1386,589994492.03,ADA/USDT,2021-08-13
1628899200.0,2.1386,2.25,2.0835,2.1878,599325581.5,ADA/USDT,2021-08-14
1628985600.0,2.1875,2.2499,2.03,2.1667,370249371.15,ADA/USDT,2021-08-15
1629072000.0,2.1667,2.2,2.0463,2.0714,313643255.53,ADA/USDT,2021-08-16
1629158400.0,2.0717,2.1414,1.9059,1.9239,361700269.73,ADA/USDT,2021-08-17
1629244800.0,1.924,2.1643,1.87,2.1043,486614298.9,ADA/USDT,2021-08-18
1629331200.0,2.1045,2.455,2.0462,2.4411,661367609.97,ADA/USDT,2021-08-19
1629417600.0,2.4411,2.5817,2.3666,2.4557,619099859.32,ADA/USDT,2021-08-20
1629504000.0,2.4557,2.5288,2.3805,2.4341,297136052.16,ADA/USDT,2021-08-21
1629590400.0,2.4347,2.7212,2.4306,2.7049,485497408.99,ADA/USDT,2021-08-22
1629676800.0,2.705,2.9719,2.6849,2.9152,653707062.88,ADA/USDT,2021-08-23
1629763200.0,2.9152,2.947,2.5872,2.7187,641652294.22,ADA/USDT,2021-08-24
1629849600.0,2.7191,2.797,2.6,2.739,460928567.06,ADA/USDT,2021-08-25
1629936000.0,2.7389,2.785,2.47,2.528,407754722.33,ADA/USDT,2021-08-26
1630022400.0,2.529,2.9473,2.494,2.946,472662823.39,ADA/USDT,2021-08-27
1630108800.0,2.947,2.95,2.772,2.847,243063514.39,ADA/USDT,2021-08-28
1630195200.0,2.847,2.935,2.719,2.851,274365688.0,ADA/USDT,2021-08-29
1630281600.0,2.85,2.884,2.72,2.734,240691753.9,ADA/USDT,2021-08-30
1630368000.0,2.735,2.881,2.702,2.767,251908426.3,ADA/USDT,2021-08-31
1630454400.0,2.768,2.904,2.72,2.869,196563544.1,ADA/USDT,2021-09-01
1630540800.0,2.87,3.101,2.834,2.96,397432179.47,ADA/USDT,2021-09-02
1630627200.0,2.96,3.03,2.9,2.966,203828698.4,ADA/USDT,2021-09-03
1630713600.0,2.965,2.967,2.8,2.83,192271347.0,ADA/USDT,2021-09-04
1630800000.0,2.831,2.956,2.813,2.91,169097774.6,ADA/USDT,2021-09-05
1630886400.0,2.911,2.927,2.8,2.833,186970542.2,ADA/USDT,2021-09-06
1630972800.0,2.833,2.875,2.0,2.514,964890684.8,ADA/USDT,2021-09-07
1631059200.0,2.514,2.564,2.2,2.47,547581870.5,ADA/USDT,2021-09-08
1631145600.0,2.47,2.623,2.39,2.518,411631907.8,ADA/USDT,2021-09-09
1631232000.0,2.518,2.586,2.269,2.383,322102115.0,ADA/USDT,2021-09-10
1631318400.0,2.384,2.8,2.367,2.638,561119335.07,ADA/USDT,2021-09-11
1631404800.0,2.637,2.789,2.501,2.581,466822310.1,ADA/USDT,2021-09-12
1631491200.0,2.58,2.593,2.309,2.402,378841930.8,ADA/USDT,2021-09-13
1631577600.0,2.401,2.438,2.32,2.396,214309623.2,ADA/USDT,2021-09-14
1631664000.0,2.396,2.582,2.355,2.505,276853578.3,ADA/USDT,2021-09-15
1631750400.0,2.504,2.56,2.381,2.417,196390696.8,ADA/USDT,2021-09-16
1631836800.0,2.417,2.442,2.313,2.35,130098585.4,ADA/USDT,2021-09-17
1631923200.0,2.35,2.439,2.31,2.371,115231963.9,ADA/USDT,2021-09-18
1632009600.0,2.371,2.397,2.259,2.283,127205837.0,ADA/USDT,2021-09-19
1632096000.0,2.283,2.293,1.97,2.079,458599973.03,ADA/USDT,2021-09-20
1632182400.0,2.08,2.229,1.9101,1.986,450988800.97,ADA/USDT,2021-09-21
1632268800.0,1.986,2.268,1.967,2.257,262894741.0,ADA/USDT,2021-09-22
1632355200.0,2.257,2.346,2.179,2.327,190056984.8,ADA/USDT,2021-09-23
1632441600.0,2.327,2.345,2.063,2.277,382004501.6,ADA/USDT,2021-09-24
1632528000.0,2.277,2.459,2.235,2.3,328389858.73,ADA/USDT,2021-09-25
1632614400.0,2.299,2.301,2.147,2.207,231090029.9,ADA/USDT,2021-09-26
1632700800.0,2.206,2.277,2.128,2.13,150915484.2,ADA/USDT,2021-09-27
1632787200.0,2.129,2.173,2.029,2.037,151911770.2,ADA/USDT,2021-09-28
1632873600.0,2.037,2.15,2.02,2.066,136138441.2,ADA/USDT,2021-09-29
1632960000.0,2.066,2.137,2.051,2.115,124916940.9,ADA/USDT,2021-09-30
1633046400.0,2.115,2.275,2.092,2.256,197157573.9,ADA/USDT,2021-10-01
1633132800.0,2.255,2.322,2.192,2.247,147408004.5,ADA/USDT,2021-10-02
1633219200.0,2.247,2.309,2.221,2.251,136980609.8,ADA/USDT,2021-10-03
1633305600.0,2.251,2.253,2.15,2.191,149496124.6,ADA/USDT,2021-10-04
1633392000.0,2.191,2.258,2.175,2.233,131834376.0,ADA/USDT,2021-10-05
1633478400.0,2.232,2.251,2.111,2.209,192646609.5,ADA/USDT,2021-10-06
1633564800.0,2.209,2.375,2.15,2.278,254708498.4,ADA/USDT,2021-10-07
1633651200.0,2.278,2.313,2.213,2.237,138317391.4,ADA/USDT,2021-10-08
1633737600.0,2.238,2.3,2.22,2.268,108667313.3,ADA/USDT,2021-10-09
1633824000.0,2.269,2.277,2.16,2.189,110373473.1,ADA/USDT,2021-10-10
1633910400.0,2.189,2.25,2.107,2.171,124908952.1,ADA/USDT,2021-10-11
1633996800.0,2.171,2.173,2.071,2.118,150529530.2,ADA/USDT,2021-10-12
1634083200.0,2.117,2.2,2.078,2.19,133035035.4,ADA/USDT,2021-10-13
1634169600.0,2.189,2.225,2.155,2.172,109132237.4,ADA/USDT,2021-10-14
1634256000.0,2.172,2.243,2.136,2.218,205811006.8,ADA/USDT,2021-10-15
1634342400.0,2.217,2.25,2.169,2.179,103000332.9,ADA/USDT,2021-10-16
1634428800.0,2.178,2.189,2.089,2.158,109914412.1,ADA/USDT,2021-10-17
1634515200.0,2.158,2.176,2.105,2.128,96988762.8,ADA/USDT,2021-10-18
1634601600.0,2.127,2.157,2.093,2.11,94391775.6,ADA/USDT,2021-10-19
1634688000.0,2.11,2.208,2.092,2.19,135969738.8,ADA/USDT,2021-10-20
1634774400.0,2.19,2.298,2.131,2.137,265787667.1,ADA/USDT,2021-10-21
1634860800.0,2.136,2.21,2.125,2.156,130738721.4,ADA/USDT,2021-10-22
1634947200.0,2.157,2.175,2.131,2.166,74106470.8,ADA/USDT,2021-10-23
1635033600.0,2.167,2.169,2.093,2.12,97230595.4,ADA/USDT,2021-10-24
1635120000.0,2.119,2.178,2.114,2.144,105874037.9,ADA/USDT,2021-10-25
1635206400.0,2.145,2.202,2.122,2.137,142897864.5,ADA/USDT,2021-10-26
1635292800.0,2.138,2.156,1.804,1.912,397889032.1,ADA/USDT,2021-10-27
1635379200.0,1.912,2.058,1.905,1.987,253879713.5,ADA/USDT,2021-10-28
1635465600.0,1.987,2.048,1.979,2.015,154761692.9,ADA/USDT,2021-10-29
1635552000.0,2.016,2.019,1.924,1.955,122995185.8,ADA/USDT,2021-10-30
1635638400.0,1.957,2.029,1.918,1.964,146413161.5,ADA/USDT,2021-10-31
1635724800.0,1.965,2.019,1.911,1.949,144061135.4,ADA/USDT,2021-11-01
1635811200.0,1.949,1.996,1.933,1.971,124263204.0,ADA/USDT,2021-11-02
1635897600.0,1.971,2.144,1.95,2.063,335561983.7,ADA/USDT,2021-11-03
1635984000.0,2.063,2.103,1.933,1.983,174549100.4,ADA/USDT,2021-11-04
1636070400.0,1.983,2.017,1.959,1.982,108180863.7,ADA/USDT,2021-11-05
1636156800.0,1.982,2.04,1.942,2.005,105480654.3,ADA/USDT,2021-11-06
1636243200.0,2.004,2.035,1.974,2.021,82637102.7,ADA/USDT,2021-11-07
1636329600.0,2.02,2.14,2.008,2.125,189974471.1,ADA/USDT,2021-11-08
1636416000.0,2.126,2.378,2.105,2.27,581074544.2,ADA/USDT,2021-11-09
1636502400.0,2.269,2.331,1.932,2.097,479840587.6,ADA/USDT,2021-11-10
1636588800.0,2.097,2.153,2.058,2.079,151168963.6,ADA/USDT,2021-11-11
1636675200.0,2.079,2.099,1.991,2.045,160252178.8,ADA/USDT,2021-11-12
1636761600.0,2.046,2.08,2.021,2.05,82511465.5,ADA/USDT,2021-11-13
1636848000.0,2.05,2.07,2.009,2.04,59859608.6,ADA/USDT,2021-11-14
1636934400.0,2.04,2.095,2.011,2.017,93079577.9,ADA/USDT,2021-11-15
1637020800.0,2.018,2.018,1.759,1.874,268941429.22,ADA/USDT,2021-11-16
1637107200.0,1.874,1.893,1.795,1.876,207985172.0,ADA/USDT,2021-11-17
1637193600.0,1.877,1.907,1.701,1.786,221759905.97,ADA/USDT,2021-11-18
1637280000.0,1.786,1.894,1.754,1.863,144849476.6,ADA/USDT,2021-11-19
1637366400.0,1.862,1.956,1.86,1.922,128183408.0,ADA/USDT,2021-11-20
1637452800.0,1.921,1.924,1.832,1.835,87455485.3,ADA/USDT,2021-11-21
1637539200.0,1.835,1.839,1.757,1.776,144285714.0,ADA/USDT,2021-11-22
1637625600.0,1.776,1.816,1.738,1.751,144774307.8,ADA/USDT,2021-11-23
1637712000.0,1.751,1.754,1.586,1.666,290146559.06,ADA/USDT,2021-11-24
1637798400.0,1.665,1.749,1.619,1.675,216037163.1,ADA/USDT,2021-11-25
1637884800.0,1.676,1.685,1.495,1.533,337429397.07,ADA/USDT,2021-11-26
1637971200.0,1.532,1.585,1.531,1.543,107756518.0,ADA/USDT,2021-11-27
1638057600.0,1.543,1.6,1.416,1.594,228010819.22,ADA/USDT,2021-11-28
1638144000.0,1.595,1.636,1.557,1.601,153848484.7,ADA/USDT,2021-11-29
1638230400.0,1.602,1.629,1.544,1.554,185671961.6,ADA/USDT,2021-11-30
1638316800.0,1.553,1.622,1.531,1.548,157458493.8,ADA/USDT,2021-12-01
1638403200.0,1.547,1.76,1.517,1.719,441382037.0,ADA/USDT,2021-12-02
1638489600.0,1.72,1.729,1.509,1.556,276255974.6,ADA/USDT,2021-12-03
1638576000.0,1.557,1.558,1.188,1.42,612957918.54,ADA/USDT,2021-12-04
1638662400.0,1.419,1.435,1.284,1.378,270618794.7,ADA/USDT,2021-12-05
1638748800.0,1.378,1.442,1.255,1.42,338310628.7,ADA/USDT,2021-12-06
1638835200.0,1.42,1.479,1.365,1.378,229514365.2,ADA/USDT,2021-12-07
1638921600.0,1.378,1.423,1.337,1.396,187594478.2,ADA/USDT,2021-12-08
1639008000.0,1.396,1.409,1.287,1.289,174568058.8,ADA/USDT,2021-12-09
1639094400.0,1.288,1.334,1.207,1.211,192968833.1,ADA/USDT,2021-12-10
1639180800.0,1.211,1.362,1.192,1.354,179118114.1,ADA/USDT,2021-12-11
1639267200.0,1.354,1.415,1.319,1.346,149463677.1,ADA/USDT,2021-12-12
1639353600.0,1.345,1.357,1.2,1.223,184388318.4,ADA/USDT,2021-12-13
1639440000.0,1.223,1.284,1.198,1.266,175476318.0,ADA/USDT,2021-12-14
1639526400.0,1.267,1.331,1.204,1.311,170247496.3,ADA/USDT,2021-12-15
1639612800.0,1.311,1.331,1.236,1.24,117662885.3,ADA/USDT,2021-12-16
1639699200.0,1.24,1.259,1.182,1.218,138092226.1,ADA/USDT,2021-12-17
1639785600.0,1.218,1.267,1.2,1.242,81211094.1,ADA/USDT,2021-12-18
1639872000.0,1.242,1.312,1.24,1.243,124074683.5,ADA/USDT,2021-12-19
1639958400.0,1.244,1.261,1.201,1.237,123106967.7,ADA/USDT,2021-12-20
1640044800.0,1.238,1.289,1.227,1.28,122949048.2,ADA/USDT,2021-12-21
1640131200.0,1.279,1.369,1.276,1.327,161174698.1,ADA/USDT,2021-12-22
1640217600.0,1.327,1.49,1.307,1.475,216795659.8,ADA/USDT,2021-12-23
1640304000.0,1.475,1.491,1.381,1.392,126360588.3,ADA/USDT,2021-12-24
1640390400.0,1.393,1.46,1.381,1.452,87587873.9,ADA/USDT,2021-12-25
1640476800.0,1.453,1.467,1.407,1.455,103769249.9,ADA/USDT,2021-12-26
1640563200.0,1.455,1.594,1.45,1.516,181374841.1,ADA/USDT,2021-12-27
1640649600.0,1.516,1.54,1.376,1.4,233458767.4,ADA/USDT,2021-12-28
1640736000.0,1.4,1.438,1.323,1.332,151404808.3,ADA/USDT,2021-12-29
1640822400.0,1.333,1.378,1.297,1.359,134171567.8,ADA/USDT,2021-12-30
1640908800.0,1.359,1.383,1.281,1.308,120612337.3,ADA/USDT,2021-12-31
1640995200.0,1.308,1.38,1.306,1.38,69007607.5,ADA/USDT,2022-01-01
1641081600.0,1.379,1.391,1.342,1.377,81011860.4,ADA/USDT,2022-01-02
1641168000.0,1.378,1.378,1.31,1.319,87155825.9,ADA/USDT,2022-01-03
1641254400.0,1.319,1.352,1.295,1.309,94479305.9,ADA/USDT,2022-01-04
1641340800.0,1.31,1.353,1.193,1.23,158740088.2,ADA/USDT,2022-01-05
1641427200.0,1.23,1.297,1.186,1.28,175754407.6,ADA/USDT,2022-01-06
1641513600.0,1.279,1.285,1.189,1.21,209806013.2,ADA/USDT,2022-01-07
1641600000.0,1.209,1.254,1.124,1.181,169730473.68,ADA/USDT,2022-01-08
1641686400.0,1.182,1.206,1.147,1.17,114093699.4,ADA/USDT,2022-01-09
1641772800.0,1.17,1.181,1.069,1.123,189250644.14,ADA/USDT,2022-01-10
1641859200.0,1.123,1.196,1.122,1.187,115267098.7,ADA/USDT,2022-01-11
1641945600.0,1.188,1.314,1.186,1.312,145608592.7,ADA/USDT,2022-01-12
1642032000.0,1.312,1.354,1.227,1.233,179029543.6,ADA/USDT,2022-01-13
1642118400.0,1.232,1.309,1.22,1.292,143281596.5,ADA/USDT,2022-01-14
